"ID","Cluster","Silo","D0","D3","D5","D7","D9","D11","D13","Gene.names"
"CHOYP_HSP7D.2.3.m.34785",1,"3",25.91005,22.45215,15.07215,13.15565,13.4384,11.2911,10.3138,"SAP18"
"CHOYP_HSP7D.3.3.m.41778",1,"9",36.80675,48.14575,48.1249,44.67265,61.18705,52.18165,52.4123,"SelD PTF1 ptuf CG8553"
"CHOYP_HSP7D.3.3.m.41778",1,"3",36.80675,42.2454,42.46255,30.4408,39.70365,43.88955,30.24795,"SelD PTF1 ptuf CG8553"
"CHOYP_HSP7E.1.1.m.13730",1,"9",15.0526,13.1186,15.3473,13.05645,20.46515,16.5515,17.11715,"HSPA14"
"CHOYP_HSP7E.1.1.m.13730",1,"3",15.0526,19.67725,26.13675,20.9149,19.9764,17.57845,12.8509,"HSPA14"
"CHOYP_HSP90AA1.1.1.m.14867",1,"3",134.04235,134.85675,164.71895,153.46425,165.6975,180.12435,183.86705,"hsp90a.1 hsp90 hsp90a hsp90aa1 zgc:86652"
"CHOYP_HSP90AA1.1.1.m.14867",1,"9",134.04235,167.22465,191.9391,144.59135,193.4094,192.604,180.31975,"hsp90a.1 hsp90 hsp90a hsp90aa1 zgc:86652"
"CHOYP_HSPA12A.10.27.m.35252",1,"9",0.1,0.1,1.0674,0.1,1.9854,1.0945,0.97605,"None"
"CHOYP_HSPA12A.10.27.m.35252",1,"3",0.1,0.1,0.1,0.1,0.1,3.05765,0.1,"None"
"CHOYP_HSPA12A.15.27.m.45635",1,"9",0.1,0.8295,0.1,0.1,0.80785,1.32505,0.82045,"dnaK CJE0850"
"CHOYP_HSPA12A.15.27.m.45635",1,"3",0.1,0.1,0.1,0.1,0.1,0.8719,0.1,"dnaK CJE0850"
"CHOYP_HSPA12A.16.27.m.48207",1,"3",0.9865,0.1,0.9492,0.1,0.1,1.08775,2.5458,"dnaK MAG1460"
"CHOYP_HSPA12A.16.27.m.48207",1,"9",0.9865,1.91035,0.1,1.19415,3.9708,0.1,1.8728,"dnaK MAG1460"
"CHOYP_HSPA12A.2.27.m.15188",1,"3",1.57555,0.1,0.1,0.1,0.8453,0.1,2.0682,"None"
"CHOYP_HSPA12A.2.27.m.15188",1,"9",1.57555,0.1,0.1,0.1,0.1,0.1,0.80055,"None"
"CHOYP_HSPA12A.21.27.m.57005",1,"3",3.745,1.68665,2.17715,1.78785,0.76555,1.9019,2.6522,"dnaK NIS_1121"
"CHOYP_HSPA12A.21.27.m.57005",1,"9",3.745,1.777,2.19425,0.9537,1.3204,1.9129,3.00425,"dnaK NIS_1121"
"CHOYP_HSPA12A.5.27.m.21251",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,2.5492,"dnaK1 Pro_0938"
"CHOYP_HSPA12A.5.27.m.21251",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.99695,"dnaK1 Pro_0938"
"CHOYP_HSPA12A.9.27.m.34375",1,"9",3.177,0.4086,1.62495,0.1,2.24075,2.73085,3.1537,""
"CHOYP_HSPA12A.9.27.m.34375",1,"3",3.177,2.37985,2.0673,1.4291,3.27655,2.69325,3.7557,""
"CHOYP_HSPA12B.1.1.m.36165",1,"9",0.1,0.1,0.1,0.1,1.13595,0.1,0.1,"HSPA12B C20orf60"
"CHOYP_HSPA12B.1.1.m.36165",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"HSPA12B C20orf60"
"CHOYP_HSPG2.1.4.m.1496",1,"9",0.1,0.1,0.5752,0.6406,0.1,0.1,0.1,"Lrp2"
"CHOYP_HSPG2.1.4.m.1496",1,"3",0.1,0.51575,0.1,0.1,0.1,0.1,0.1,"Lrp2"
"CHOYP_HTF4.1.5.m.16262",1,"3",0.85425,0.8249,0.1,0.8571,0.1,0.91735,0.1,"TCF12 BHLHB20 HEB HTF4"
"CHOYP_HTF4.1.5.m.16262",1,"9",0.85425,0.1,0.1,0.1,0.90465,0.1,0.8453,"TCF12 BHLHB20 HEB HTF4"
"CHOYP_HTR2B.1.1.m.121",1,"9",1.4453,1.47715,0.1,0.1,0.1,0.1,1.42975,"HTR2B"
"CHOYP_HTR2B.1.1.m.121",1,"3",1.4453,0.1,0.1,0.1,0.1,1.59615,0.1,"HTR2B"
"CHOYP_HTR5B.1.1.m.39330",1,"9",0.5939,0.1,1.50255,0.9885,0.1,0.1,1.08225,"heatr5b"
"CHOYP_HTR5B.1.1.m.39330",1,"3",0.5939,1.04545,1.0461,0.83565,0.59835,0.3418,0.1,"heatr5b"
"CHOYP_HTT.1.1.m.33803",1,"9",0.1,0.1,0.1,0.1,0.94165,0.51795,0.839,"Htt Hd Hdh"
"CHOYP_HTT.1.1.m.33803",1,"3",0.1,0.1,1.2906,1.29565,1.7149,1.3698,0.1,"Htt Hd Hdh"
"CHOYP_HUTH.1.1.m.30350",1,"9",4.79875,10.5798,7.95195,5.8339,6.7752,7.91515,14.40625,"Hal Huth"
"CHOYP_HUTH.1.1.m.30350",1,"3",4.79875,7.7204,16.3034,8.90695,4.12815,6.9598,11.6918,"Hal Huth"
"CHOYP_HUWE1.1.2.m.566",1,"3",3.67185,4.27025,6.3912,7.12105,6.1136,4.0014,4.5379,"HUWE1 KIAA0312 KIAA1578 UREB1 HSPC272"
"CHOYP_HUWE1.1.2.m.566",1,"9",3.67185,5.5379,6.1197,4.60675,3.87975,4.4591,4.0345,"HUWE1 KIAA0312 KIAA1578 UREB1 HSPC272"
"CHOYP_HVCN1.1.4.m.8888",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,1.6898,"HVCN1 RCJMB04_1c7"
"CHOYP_HVCN1.1.4.m.8888",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"HVCN1 RCJMB04_1c7"
"CHOYP_HVCN1.2.4.m.29334",1,"9",0.1,0.1,0.1,0.1,0.1,1.48305,0.1,"None"
"CHOYP_HVCN1.2.4.m.29334",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_HX1.1.1.m.23716",1,"9",0.1,0.1,0.1,0.1,0.9516,0.1,1.7052,"FOXRED2 ERFAD"
"CHOYP_HX1.1.1.m.23716",1,"3",0.1,0.1,0.1,0.1,0.9435,0.1,0.1,"FOXRED2 ERFAD"
"CHOYP_HXD3.1.1.m.40287",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,1.8156,""
"CHOYP_HXD3.1.1.m.40287",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,1.38955,""
"CHOYP_HYI.1.1.m.10528",1,"9",9.57855,7.81105,12.6938,9.2975,4.05325,6.3574,7.64685,"hyi zgc:63850"
"CHOYP_HYI.1.1.m.10528",1,"3",9.57855,12.93195,16.71665,19.6317,11.8881,6.2423,15.2688,"hyi zgc:63850"
"CHOYP_HYOU1.1.3.m.163",1,"3",0.1,3.4103,0.1,1.8901,1.8998,3.8599,0.1,"None"
"CHOYP_HYOU1.1.3.m.163",1,"9",0.1,3.6612,1.96785,2.1856,1.92585,0.1,3.53025,"None"
"CHOYP_HYOU1.2.3.m.12568",1,"9",14.77075,28.3703,36.6419,41.7475,31.8097,27.1031,34.3176,"hyou1"
"CHOYP_HYOU1.2.3.m.12568",1,"3",14.77075,25.3027,30.793,30.7194,30.94445,32.741,33.3964,"hyou1"
"CHOYP_IARS.1.1.m.27559",1,"3",14.2952,17.5219,20.5785,18.97715,22.713,19.7982,19.5493,"IARS"
"CHOYP_IARS.1.1.m.27559",1,"9",14.2952,18.0689,20.9642,19.4509,21.0739,16.68405,15.5698,"IARS"
"CHOYP_IDE.1.3.m.8450",1,"9",14.08105,11.0314,14.84745,10.5101,11.4702,7.1458,8.09095,"Ide"
"CHOYP_IDE.1.3.m.8450",1,"3",14.08105,13.05165,18.3893,16.02775,17.2439,16.566,16.5487,"Ide"
"CHOYP_IDHC.1.1.m.7041",1,"3",75.4665,80.51785,82.41875,86.6119,74.8607,92.7349,100.1949,"IDH1 IDP2"
"CHOYP_IDHC.1.1.m.7041",1,"9",75.4665,91.84755,90.35265,86.6,91.2026,87.62545,91.4678,"IDH1 IDP2"
"CHOYP_IDLC.1.1.m.63624",1,"9",76.80845,66.98745,72.47815,59.8258,34.76475,48.47095,71.05135,""
"CHOYP_IDLC.1.1.m.63624",1,"3",76.80845,84.6018,95.66545,56.1739,62.30025,54.0719,65.52675,""
"CHOYP_IF122.2.2.m.59794",1,"9",5.5554,0.52025,0.55235,1.12425,0.5389,1.0621,0.92465,"ift122"
"CHOYP_IF122.2.2.m.59794",1,"3",5.5554,4.01395,0.50575,0.53195,1.43755,0.1,0.1,"ift122"
"CHOYP_IF2A.1.1.m.13279",1,"3",72.63025,63.46375,67.17505,74.0649,60.67355,66.3508,62.79195,"Eif2s1 Eif2a"
"CHOYP_IF2A.1.1.m.13279",1,"9",72.63025,70.4576,55.61665,53.26825,62.48425,68.78015,55.5294,"Eif2s1 Eif2a"
"CHOYP_IF2H.1.1.m.18253",1,"9",30.9465,30.3674,32.7505,30.83205,28.0629,35.35015,30.85295,"Eif2s3y"
"CHOYP_IF2H.1.1.m.18253",1,"3",30.9465,28.7656,33.277,33.9306,32.94125,33.79335,36.6973,"Eif2s3y"
"CHOYP_IF4A3.1.1.m.30424",1,"3",30.50665,48.61345,45.49725,38.2738,36.15125,43.5138,32.72285,"eif4a3 ddx48"
"CHOYP_IF4A3.1.1.m.30424",1,"9",30.50665,44.1863,50.34265,41.27955,38.46395,27.15015,31.56515,"eif4a3 ddx48"
"CHOYP_IF4E.1.1.m.56823",1,"9",10.2578,20.8571,16.9065,24.87945,21.7058,17.0652,17.8763,"eif4e"
"CHOYP_IF4E.1.1.m.56823",1,"3",10.2578,14.8128,32.32125,34.06695,23.68145,22.449,23.83015,"eif4e"
"CHOYP_IF4G2.1.1.m.62766",1,"9",2.7905,4.25855,3.06615,3.38415,1.52165,2.31395,2.7833,"Eif4g2 Nat1"
"CHOYP_IF4G2.1.1.m.62766",1,"3",2.7905,4.0331,5.4341,2.87445,2.89275,1.5216,2.7798,"Eif4g2 Nat1"
"CHOYP_IF6.1.1.m.22685",1,"9",40.50815,36.6401,39.51795,35.51215,35.71885,42.166,33.7128,"Eif6 Itgb4bp"
"CHOYP_IF6.1.1.m.22685",1,"3",40.50815,36.877,34.9641,34.24585,39.31115,34.3115,32.88915,"Eif6 Itgb4bp"
"CHOYP_IFIH1.10.14.m.60393",1,"9",4.4913,0.1,0.42445,0.8381,0.1,0.1,0.6893,"DCL1 Os03g0121800 LOC_Os03g02970 OJ1705B08.11 OsJ_09217"
"CHOYP_IFIH1.10.14.m.60393",1,"3",4.4913,1.66725,0.38095,0.3959,0.1,0.4217,4.12965,"DCL1 Os03g0121800 LOC_Os03g02970 OJ1705B08.11 OsJ_09217"
"CHOYP_IFIH1.3.14.m.24387",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"At3g03300 T17B22.1"
"CHOYP_IFIH1.3.14.m.24387",1,"3",0.1,0.8805,0.1,0.1,0.1,0.1,3.4433,"At3g03300 T17B22.1"
"CHOYP_IFIH1.7.14.m.46974",1,"9",0.64995,0.35505,0.3759,0.1,0.1,0.1,0.1,"Ifih1"
"CHOYP_IFIH1.7.14.m.46974",1,"3",0.64995,0.62805,0.1,0.1,0.1,0.3735,2.7962,"Ifih1"
"CHOYP_IFIH1.9.14.m.54678",1,"9",0.9163,0.93225,0.5465,0.60835,0.53325,0.55975,0.97405,"Ddx58"
"CHOYP_IFIH1.9.14.m.54678",1,"3",0.9163,0.49255,0.88925,0.5086,0.1,0.55645,1.82425,"Ddx58"
"CHOYP_IFT140.1.1.m.61053",1,"3",4.85475,4.67765,1.45,3.82575,2.6942,2.45505,1.5394,"IFT140 KIAA0590 WDTC2"
"CHOYP_IFT140.1.1.m.61053",1,"9",4.85475,2.28,1.64165,2.7222,1.9737,1.6389,2.6037,"IFT140 KIAA0590 WDTC2"
"CHOYP_IFT57.1.1.m.13249",1,"3",10.60135,10.2081,8.98555,5.4087,1.38935,5.7806,1.8114,"IFT57"
"CHOYP_IFT57.1.1.m.13249",1,"9",10.60135,4.04845,4.3482,6.4282,2.80235,1.49675,2.6435,"IFT57"
"CHOYP_IKBZ.1.1.m.23083",1,"9",3.9152,6.25995,5.55835,4.7397,7.6865,6.1667,7.80055,"None"
"CHOYP_IKBZ.1.1.m.23083",1,"3",3.9152,3.77235,7.06615,3.9856,7.50625,6.1183,7.4304,"None"
"CHOYP_IKZF.1.1.m.55498",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"IKZF5"
"CHOYP_IKZF.1.1.m.55498",1,"3",0.1,0.1,0.1,0.9443,0.1,0.1,0.1,"IKZF5"
"CHOYP_IMA2.1.2.m.35753",1,"9",12.0445,11.13085,13.1486,6.6443,8.09955,19.2362,14.1822,"IMPA9 At5g03070 F15A17.100"
"CHOYP_IMA2.1.2.m.35753",1,"3",12.0445,9.4849,11.7003,5.56385,7.82055,13.0834,5.81705,"IMPA9 At5g03070 F15A17.100"
"CHOYP_IMA2.2.2.m.49279",1,"9",0.1,3.1989,2.30545,0.1,0.1,0.1,0.1,"kpna1"
"CHOYP_IMA2.2.2.m.49279",1,"3",0.1,0.1,3.06775,2.14095,3.25345,0.1,0.1,"kpna1"
"CHOYP_IMDH3.1.1.m.51789",1,"9",19.44095,19.78875,25.89075,19.8668,20.5561,15.81995,16.3622,"impdh2 si:dkey-90l2.2"
"CHOYP_IMDH3.1.1.m.51789",1,"3",19.44095,20.7146,22.8413,19.90975,24.1905,21.2303,23.11165,"impdh2 si:dkey-90l2.2"
"CHOYP_IMG5_109580.1.1.m.27791",1,"9",28.30245,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_IMG5_109580.1.1.m.27791",1,"3",28.30245,3.89575,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_IMG5_163910.1.1.m.46747",1,"9",0.1,1.9357,0.1,0.1,1.03515,0.1,1.8835,"None"
"CHOYP_IMG5_163910.1.1.m.46747",1,"3",0.1,0.9432,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_IMSP5.1.2.m.5157",1,"9",8.1459,8.2874,13.48715,9.8786,0.1,0.1,4.15725,"None"
"CHOYP_IMSP5.1.2.m.5157",1,"3",8.1459,11.783,19.8155,12.5468,12.4903,0.1,16.22905,"None"
"CHOYP_IMSP5.2.2.m.17779",1,"9",0.1,0.1,4.83285,15.64755,4.60155,47.1473,55.72395,""
"CHOYP_IMSP5.2.2.m.17779",1,"3",0.1,0.1,4.1626,0.1,0.1,0.1,28.49935,""
"CHOYP_INF2.3.5.m.13728",1,"3",0.1,0.1,0.1,0.1,0.54275,0.1,0.6766,"None"
"CHOYP_INF2.3.5.m.13728",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_INO1A.1.1.m.91",1,"3",1.07835,3.9484,3.982,5.21355,6.2914,2.25695,1.41045,"isyna1-b ino1-b"
"CHOYP_INO1A.1.1.m.91",1,"9",1.07835,2.0872,3.3658,1.28785,0.1,2.26115,1.0618,"isyna1-b ino1-b"
"CHOYP_INO80.1.2.m.1270",1,"3",0.1,0.4208,0.1,0.1,0.1,0.1,0.1,"INO80 INO80A INOC1 KIAA1259"
"CHOYP_INO80.1.2.m.1270",1,"9",0.1,0.4394,0.1,0.5178,0.1,0.1,0.1,"INO80 INO80A INOC1 KIAA1259"
"CHOYP_INSI2.1.1.m.59456",2,"9",208.3032,182.18605,183.17295,207.05465,198.2211,206.34535,211.99215,""
"CHOYP_INSI2.1.1.m.59456",2,"3",208.3032,176.56625,210.60255,182.8177,174.8871,213.40795,188.03335,""
"CHOYP_INT11.1.1.m.29494",1,"3",2.7399,2.6399,0.1,0.965,0.1,0.1,1.26495,"CPSF3L INTS11 RCJMB04_26e19"
"CHOYP_INT11.1.1.m.29494",1,"9",2.7399,0.1,1.04055,1.16395,0.1,0.1,0.1,"CPSF3L INTS11 RCJMB04_26e19"
"CHOYP_INT2.1.1.m.52909",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_INT2.1.1.m.52909",1,"3",0.1,0.1,0.1,0.1,0.702,0.1,0.1,"None"
"CHOYP_INT6.1.1.m.13005",1,"9",0.1,0.6893,0.1,0.1,0.1,0.1,0.1,"Ints6 Dbi1 Ddx26"
"CHOYP_INT6.1.1.m.13005",1,"3",0.1,0.1,0.65355,0.1,1.9325,0.1,0.1,"Ints6 Dbi1 Ddx26"
"CHOYP_INT7.1.1.m.14480",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.6098,"INTS7 RCJMB04_7c6"
"CHOYP_INT7.1.1.m.14480",1,"3",0.1,0.1,0.1,0.6401,0.6236,0.1,0.1,"INTS7 RCJMB04_7c6"
"CHOYP_INT9.1.1.m.11703",1,"9",1.69395,2.64245,2.7791,1.0822,0.9478,0.9923,0.9041,"INTS9 RC74"
"CHOYP_INT9.1.1.m.11703",1,"3",1.69395,1.63215,0.8612,0.8978,1.76205,0.9611,1.1758,"INTS9 RC74"
"CHOYP_INVS.2.6.m.8331",1,"3",7.0427,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_INVS.2.6.m.8331",1,"9",7.0427,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_IP6K1.1.1.m.54347",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"Ip6k1 Ihpk1"
"CHOYP_IP6K1.1.1.m.54347",1,"9",0.1,1.5451,0.1,0.1,0.1,0.1,0.1,"Ip6k1 Ihpk1"
"CHOYP_IPO11.1.1.m.10815",1,"3",0.1,0.1,0.1,0.1,3.4359,0.1,8.6017,"kap109 pi080 SPBC30B4.05"
"CHOYP_IPO11.1.1.m.10815",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"kap109 pi080 SPBC30B4.05"
"CHOYP_IPO5.1.1.m.25693",1,"3",22.23515,28.73455,44.5892,40.76985,36.368,36.34675,40.93495,"IPO5 KPNB3 RANBP5"
"CHOYP_IPO5.1.1.m.25693",1,"9",22.23515,37.5397,42.75215,37.39635,39.5449,32.3183,35.2641,"IPO5 KPNB3 RANBP5"
"CHOYP_IPO7.1.1.m.16806",1,"9",15.5191,25.0464,30.5948,29.19035,20.92795,18.3024,24.51945,"Ipo7 Ranbp7"
"CHOYP_IPO7.1.1.m.16806",1,"3",15.5191,16.50385,23.37955,24.0905,28.04905,14.6466,26.99715,"Ipo7 Ranbp7"
"CHOYP_IPO9.1.4.m.24013",1,"9",5.89715,9.81665,13.5756,11.06445,9.6429,7.11435,8.0166,"Ipo9 Imp9 Ranbp9"
"CHOYP_IPO9.1.4.m.24013",1,"3",5.89715,8.2692,11.4215,12.57415,12.66895,5.8795,8.54025,"Ipo9 Imp9 Ranbp9"
"CHOYP_IQCA1.1.3.m.4290",1,"3",11.41785,9.16875,1.8554,3.27405,0.7132,0.1,0.8915,"IQCA1 IQCA"
"CHOYP_IQCA1.1.3.m.4290",1,"9",11.41785,1.29105,2.1011,0.8157,0.1,1.3986,0.1,"IQCA1 IQCA"
"CHOYP_IQGA1.1.1.m.47731",1,"3",3.6521,3.83965,8.0614,6.7642,7.49885,5.40775,8.8193,"IQGAP1 KIAA0051"
"CHOYP_IQGA1.1.1.m.47731",1,"9",3.6521,6.7552,7.2777,4.43595,3.8651,8.39405,9.60185,"IQGAP1 KIAA0051"
"CHOYP_IRAK4.1.1.m.23405",1,"9",3.0971,2.0989,2.2668,1.29475,5.45605,3.3999,0.1,"Irak4"
"CHOYP_IRAK4.1.1.m.23405",1,"3",3.0971,1.98775,1.03795,3.1776,1.1282,2.2498,0.1,"Irak4"
"CHOYP_IRF1.1.3.m.52606",1,"9",2.5036,3.18565,3.42915,3.03615,0.71015,0.1,2.4971,"None"
"CHOYP_IRF1.1.3.m.52606",1,"3",2.5036,3.61835,3.6127,1.90385,2.57365,0.1,1.7102,"None"
"CHOYP_IRF5.1.1.m.58123",1,"3",1.2166,0.1,0.1,0.1,1.26635,0.1,3.1367,"IRF8 ICSBP ICSBP1"
"CHOYP_IRF5.1.1.m.58123",1,"9",1.2166,0.1,0.1,0.1,0.1,0.1,0.1,"IRF8 ICSBP ICSBP1"
"CHOYP_IRO.4.4.m.24034",1,"9",0.1,0.1,2.50465,2.7644,0.1,0.1,1.17425,"caup CG10605"
"CHOYP_IRO.4.4.m.24034",1,"3",0.1,0.1,0.1,1.1909,0.1,0.1,0.1,"caup CG10605"
"CHOYP_ISCA1.1.2.m.17578",1,"9",0.1,0.1,4.4316,0.1,0.1,0.1,0.1,"Isca1 Hbld2"
"CHOYP_ISCA1.1.2.m.17578",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,5.41225,"Isca1 Hbld2"
"CHOYP_ISCU.1.1.m.37414",1,"3",12.4819,16.83485,19.372,17.87025,15.3897,21.8423,16.5678,"Iscu Nifun"
"CHOYP_ISCU.1.1.m.37414",1,"9",12.4819,15.2309,21.8575,18.1553,21.0929,13.72415,17.3382,"Iscu Nifun"
"CHOYP_ISCW_ISCW000210.4.4.m.38490",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"LDB3 KIAA0613 ZASP"
"CHOYP_ISCW_ISCW000210.4.4.m.38490",1,"9",0.1,0.1,0.1,0.1,13.278,31.15555,15.51365,"LDB3 KIAA0613 ZASP"
"CHOYP_ISCW_ISCW000642.1.1.m.4065",1,"9",0.1,0.1,1.74035,0.1,1.6586,1.7384,0.1,"UBE2Q2"
"CHOYP_ISCW_ISCW000642.1.1.m.4065",1,"3",0.1,0.1,0.1,1.62795,0.1,0.1,0.1,"UBE2Q2"
"CHOYP_ISCW_ISCW000704.1.1.m.38250",1,"3",10.6612,15.4258,26.0029,19.5988,1.90575,0.1,23.5511,"PAK1"
"CHOYP_ISCW_ISCW000704.1.1.m.38250",1,"9",10.6612,10.83735,7.803,15.03945,9.4594,0.1,10.7029,"PAK1"
"CHOYP_ISCW_ISCW001190.1.1.m.26579",1,"9",6.8048,2.353,2.5786,0.1,2.4444,5.00415,2.28925,"smndc1 spf30"
"CHOYP_ISCW_ISCW001190.1.1.m.26579",1,"3",6.8048,4.43575,4.39855,0.1,0.1,2.5593,0.1,"smndc1 spf30"
"CHOYP_ISCW_ISCW001487.2.2.m.61505",1,"3",2.041,0.98325,1.64775,1.75675,1.74405,1.4952,1.8091,"ARHGEF26 SGEF HMFN1864"
"CHOYP_ISCW_ISCW001487.2.2.m.61505",1,"9",2.041,1.73085,1.1274,0.82575,1.43995,1.1222,2.7166,"ARHGEF26 SGEF HMFN1864"
"CHOYP_ISCW_ISCW001592.1.2.m.20852",1,"9",72.6043,70.4429,63.80825,78.57755,59.04735,34.464,46.8567,"PMPCB MPPB"
"CHOYP_ISCW_ISCW001592.1.2.m.20852",1,"3",72.6043,53.80155,59.5672,74.13475,60.94165,62.0628,53.37585,"PMPCB MPPB"
"CHOYP_ISCW_ISCW003477.1.1.m.37800",1,"9",50.84285,70.7832,70.7678,76.26895,76.3946,67.8618,82.73905,"SLC9A3R1 NHERF NHERF1"
"CHOYP_ISCW_ISCW003477.1.1.m.37800",1,"3",50.84285,67.03625,76.5935,81.9145,68.8166,56.88565,83.4868,"SLC9A3R1 NHERF NHERF1"
"CHOYP_ISCW_ISCW003928.1.1.m.18079",1,"9",3.4298,0.91985,0.1,0.1,0.9544,1.92225,0.1,"Frmd5"
"CHOYP_ISCW_ISCW003928.1.1.m.18079",1,"3",3.4298,3.30475,1.73615,0.1,0.94625,0.9978,1.1872,"Frmd5"
"CHOYP_ISCW_ISCW004420.1.8.m.5439",1,"3",0.1,8.67825,4.4778,0.1,4.75725,0.1,0.1,"None"
"CHOYP_ISCW_ISCW004420.1.8.m.5439",1,"9",0.1,0.1,0.1,10.919,0.1,0.1,4.49215,"None"
"CHOYP_ISCW_ISCW004725.1.1.m.9722",1,"3",7.1015,17.1148,13.7839,10.93825,11.1845,7.89965,4.7696,"C45G9.7"
"CHOYP_ISCW_ISCW004725.1.1.m.9722",1,"9",7.1015,10.85645,7.803,4.3349,18.76285,15.72785,21.24935,"C45G9.7"
"CHOYP_ISCW_ISCW005083.2.2.m.40343",1,"9",0.1,0.1,0.1,0.1,3.19105,0.1,0.1,""
"CHOYP_ISCW_ISCW005083.2.2.m.40343",1,"3",0.1,0.1,2.9023,0.1,3.0599,0.1,0.1,""
"CHOYP_ISCW_ISCW005292.1.1.m.11066",1,"3",45.9033,55.286,60.3954,50.103,50.5401,46.4672,56.5631,"Fbp1 Fbp Fbp3"
"CHOYP_ISCW_ISCW005292.1.1.m.11066",1,"9",45.9033,66.6629,52.1458,51.6727,55.45015,65.05835,63.73,"Fbp1 Fbp Fbp3"
"CHOYP_ISCW_ISCW005596.1.1.m.60561",1,"9",1.36995,0.92995,1.00435,0.60695,0.53205,1.0074,0.9117,"BAIAP3 KIAA0734"
"CHOYP_ISCW_ISCW005596.1.1.m.60561",1,"3",1.36995,0.8807,0.8871,1.3902,0.5277,1.502,1.21365,"BAIAP3 KIAA0734"
"CHOYP_ISCW_ISCW005651.1.1.m.49000",1,"3",39.88225,51.2039,32.3389,40.6951,45.40025,19.19915,38.23345,"Pura"
"CHOYP_ISCW_ISCW005651.1.1.m.49000",1,"9",39.88225,38.3274,36.4845,37.6706,18.7538,24.37415,19.9138,"Pura"
"CHOYP_ISCW_ISCW005791.1.1.m.53514",1,"3",4.17525,4.02295,3.3856,3.5638,4.26805,3.01495,5.54355,"sds21 SPCC31H12.05c"
"CHOYP_ISCW_ISCW005791.1.1.m.53514",1,"9",4.17525,3.54185,3.83355,1.6878,4.41475,4.6018,4.85085,"sds21 SPCC31H12.05c"
"CHOYP_ISCW_ISCW005878.1.1.m.39374",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"Mrpl2"
"CHOYP_ISCW_ISCW005878.1.1.m.39374",1,"3",0.1,0.1,0.1,0.1,1.9224,2.0429,0.1,"Mrpl2"
"CHOYP_ISCW_ISCW006091.2.2.m.61313",1,"9",21.3153,12.9925,23.4732,10.33455,13.52715,9.39235,16.9995,"pin4 zgc:110008"
"CHOYP_ISCW_ISCW006091.2.2.m.61313",1,"3",21.3153,24.65365,16.64905,12.96075,13.0668,9.29345,11.352,"pin4 zgc:110008"
"CHOYP_ISCW_ISCW006277.2.2.m.66212",1,"9",0.1,0.1,1.2939,1.39765,0.1,0.1,0.1,"btf3l4 TNeu120e23.1"
"CHOYP_ISCW_ISCW006277.2.2.m.66212",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"btf3l4 TNeu120e23.1"
"CHOYP_ISCW_ISCW006831.1.1.m.23820",1,"3",0.7989,2.16115,1.8172,1.9129,1.53585,1.2275,1.4883,"esrp2 rbm35b zgc:77254"
"CHOYP_ISCW_ISCW006831.1.1.m.23820",1,"9",0.7989,1.8989,1.23685,2.7222,2.3696,0.46555,2.6037,"esrp2 rbm35b zgc:77254"
"CHOYP_ISCW_ISCW007151.1.2.m.41781",1,"9",1.09445,1.4113,0.4368,2.52695,3.6684,2.69015,3.4715,"Met"
"CHOYP_ISCW_ISCW007151.1.2.m.41781",1,"3",1.09445,0.38545,0.3826,1.77855,2.493,0.81775,4.60785,"Met"
"CHOYP_ISCW_ISCW007151.2.2.m.41979",1,"3",0.1,0.1,0.1,0.1,0.1,0.3643,0.1,"PLXNA4 KIAA1550 PLXNA4A PLXNA4B UNQ2820/PRO34003"
"CHOYP_ISCW_ISCW007151.2.2.m.41979",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"PLXNA4 KIAA1550 PLXNA4A PLXNA4B UNQ2820/PRO34003"
"CHOYP_ISCW_ISCW007158.2.2.m.53689",1,"3",1.2408,0.1,0.1,0.1,0.1,0.1,0.1,"Rassf1"
