"","fc3","fc5","fc7","fc9","fc11","fc13"
"CHOYP_BRAFLDRAFT_206907.5.11|m.19273",-1.88034013390955,-3.19843906901171,-2.36265763463909,-4.55764246038962,-2.60273739763171,-2.64787610685756
"CHOYP_ISCW_ISCW013289.2.2|m.18741",-4.17240344050603,-4.49363979789887,-3.65454280691527,-2.92921504976322,-2.1501886121402,-2.73346691562775
"CHOYP_ISCW_ISCW013378.2.3|m.11858",-3.6316511390664,-3.433758515283,-1.62632547683129,-2.55753297842024,-2.47537437520094,-5.1690110450863
"CHOYP_ISCW_ISCW014481.1.1|m.61217",-5.85395274859188,-1.89245395422056,-1.55833949675878,-1.72020515757139,-2.74363186861668,-4.70000132565387
"CHOYP_ISCW_ISCW014579.2.2|m.5327",-5.5699168720783,-4.47906873354434,-6.20786212346908,-5.84301645552312,-3.17011991448736,-6.07101049481181
"CHOYP_ISCW_ISCW016289.1.1|m.12312",-3.36398294937158,-4.17044427884513,-4.72836282452537,-4.70324854458691,-2.77494385596247,-8.47670014960489
"CHOYP_BRAFLDRAFT_208090.1.1|m.45354",-1.81000128778727,-5.05110394911398,-2.97875174655517,-2.80399257806016,-4.28995756121139,-1.74910961401836
"CHOYP_ISCW_ISCW017350.1.1|m.11950",-9.62762715123043,-5.23184925071175,-4.34169181407805,-16.6587497789146,-14.3532956957867,-12.2385043545624
"CHOYP_ISCW_ISCW017519.1.2|m.935",-4.92347763316629,-5.47647981633466,-8.09377463593277,-6.33896724521888,-4.19904780150972,-9.94224220375892
"CHOYP_ISCW_ISCW017655.1.1|m.22914",-12.8301074104156,-20.5903555757266,-14.656295506095,-17.6350256660845,-18.523196491925,-10.6749878346993
"CHOYP_ISCW_ISCW019130.1.2|m.10722",-8.39733631675016,-7.72842875634293,-6.50370067839035,-6.48326363693525,-10.6902174454518,-10.9026324908901
"CHOYP_ISCW_ISCW019590.1.1|m.30707",-4.45700917947706,-3.26860578136576,-3.26647798867904,-4.16080745398571,-6.55058795170181,-4.22503248580195
"CHOYP_ISCW_ISCW019991.1.5|m.8713",-3.49834915750931,-3.23400974384325,-1.16631400283642,-1.00905198337132,1.17125489329522,-3.24828964745924
"CHOYP_ISCW_ISCW020028.1.1|m.57937",-3.07652878350216,-2.3482930396712,-2.2161683144341,-2.49039005667157,-2.53008961981076,-4.03135958515373
"CHOYP_LOC100118048.1.1|m.62637",-3.2302875350137,-2.33756295455629,-4.76434632382244,-4.9585293797507,-4.36323838276126,-5.78631457387975
"CHOYP_ISCW_ISCW021601.2.2|m.20304",-10.296190725943,-10.830330734704,-10.2069676030635,-10.6957055796298,-8.63405781302669,-9.51279790469601
"CHOYP_ISCW_ISCW022189.1.1|m.8227",-18.8827699480491,-17.7049700797035,-17.9323687705367,-18.854323066375,-19.4800059644487,-18.4125669989588
"CHOYP_AGAP_AGAP002350.1.1|m.37286",-3.66462565839143,-3.96489466698327,-3.478375284209,-3.57900920285184,-1.81859999832682,-4.55088627046481
"CHOYP_ITSN1.4.4|m.35131",-2.38564238402372,-4.25058589769098,-2.93300153163902,-3.21056278985892,-2.58206264786214,-3.02981949271963
"CHOYP_JIP3.1.1|m.25162",-3.27729064686869,-2.54504762639382,-4.09356053480637,-2.03265045921015,-2.30039183626842,-3.21959231215976
"CHOYP_KAL1.1.1|m.60996",-6.73895238833939,-1.51061385680451,-6.38804121457783,-2.38023514911689,-1.49457757324635,-3.99475564529
"CHOYP_KARG.2.11|m.2196",-57.0233179663092,-63.8140612934474,-70.5130804387461,-65.2306903009587,-74.1146777072622,-73.1790716677463
"CHOYP_KARG.11.11|m.50800",-6.73839717641414,-11.6457023791577,-11.6517929953362,-6.86753031504398,-8.78580264985048,-7.84248234794317
"CHOYP_KBP.1.1|m.16212",-1.25730210949789,-1.5832019407428,-1.06641274655101,-2.79273018301513,-2.9801432713764,-1.52621372112817
"CHOYP_BRAFLDRAFT_208436.22.32|m.59131",-3.77464154052273,-1.66256813983453,-2.24970779256605,-3.09399809814066,-4.01525512929674,-4.23657802463754
"CHOYP_KCP.6.13|m.26127",-4.22514767939321,-2.78962241817605,-2.94035180085587,-2.14904399178062,-2.9177601512192,-4.63260344892573
"CHOYP_KIF2A.2.2|m.62687",-16.2713809693293,-21.5477437294722,-21.3671400815701,-17.3330812450579,-17.523847858283,-15.509783250718
"CHOYP_KINH.1.9|m.1032",-5.9038167456088,-6.35871012818975,-5.68766592734779,-7.41958426293733,-6.48316405452983,-7.33845377225239
"CHOYP_KLC.2.3|m.40314",-4.39040887991906,-5.27719644962767,-5.14198547964411,-4.00256410760598,-6.09073938009746,-6.85308437137356
"CHOYP_KPYM.1.1|m.33498",-18.0919596440215,-19.4274961977898,-22.3429352651685,-19.7518014980316,-21.5302203613163,-19.0272398291678
"CHOYP_KPYK.3.4|m.47446",-4.83806901290665,-2.07419363050425,-1.18414125898556,-1.03128110544552,-2.21065563504344,-5.77104197955006
"CHOYP_KS6A1.1.1|m.38386",-9.05937012588405,-10.8783676215418,-10.5651170732232,-11.3748005830919,-9.99603341623873,-9.89749756071192
"CHOYP_KS6A1.1.1|m.38387",-8.21532297725922,-8.84684582083102,-6.89537496269957,-7.63381322107291,-8.45829024100814,-6.24273871033897
"CHOYP_KTNA1.2.2|m.63437",-4.22890416620984,-4.93172550081623,-4.20893972201552,-4.29243097795836,-1.48445384271964,-3.92646977666213
"CHOYP_LACH.1.1|m.62529",-5.00147207335134,-2.49197474026296,-2.68041072147534,-1.09139215132397,-1.09549475321233,-2.24096777177923
"CHOYP_LAMP1.2.3|m.16422",-5.69907811776378,-3.0382762448447,-3.39060372011558,-3.31747381747186,-2.34880279110007,-4.13416125171329
"CHOYP_LCP2.12.14|m.40093",-5.62004680405731,-7.99654112109769,-5.14322270079232,-5.22498807780119,-5.51725022170158,-6.54879087113674
"CHOYP_LDLR.6.7|m.57984",-27.4160086672672,-31.4094842921941,-27.1252638328133,-34.8583316283087,-36.4207081672892,-24.0999264427811
"CHOYP_BRAFLDRAFT_117068.1.1|m.36193",-14.0853112078162,-18.8383664889031,-12.7099496131591,-15.8344149411969,-6.1028832467142,-7.42838771307721
"CHOYP_LIPA1.1.1|m.10892",-2.36021487754944,-2.19560421046122,-3.38219445152473,-1.10159874949235,-1.70701191693862,-4.05275994297208
"CHOYP_LOC100027962.1.1|m.48278",-2.49648665690089,-3.26939929204321,-4.92405935096973,-3.14298295467585,-3.91032781357386,-4.15237705099946
"CHOYP_LOC100028654.1.1|m.62088",-5.04136735175599,-2.08730626989172,-3.38130539000581,-3.66730207203803,-4.05452910728336,-3.09936685569985
"CHOYP_LOC100114310.2.2|m.64227",-10.5324508143881,-11.3948134341983,-11.7956130429404,-10.4383649699967,-12.5689411086436,-12.6806957250796
"CHOYP_LOC100114310.2.2|m.64228",-14.3900537361836,-12.9681919443591,-7.61735594125718,-17.2620260292648,-17.731222944161,-11.9402245847793
"CHOYP_LOC100114433.2.4|m.6343",-5.98841047666381,-4.00654723124084,-5.0350409756233,-4.2936991173685,-5.43402725547992,-3.76899751858588
"CHOYP_LOC100116717.2.2|m.30034",-3.26248599372297,-7.65495364192971,-3.09723352539434,-2.7045060717166,-2.50778725403936,-1.53834258575007
"CHOYP_BRAFLDRAFT_208819.1.1|m.61941",-9.16679510920488,-9.22973895560543,-8.11936995135072,-8.72592358710938,-8.62879959377773,-10.7241332789014
"CHOYP_LOC100118354.2.4|m.44636",-4.2948028686856,-3.50585683773681,-1.89806855794437,-1.80327890312387,-2.06586383068055,-3.44392377249609
"CHOYP_LOC100118354.1.4|m.27048",-5.62976754348213,-6.14053513880579,-4.93523796356678,-2.58508537600545,-3.7802752376211,-4.9719119305925
"CHOYP_LOC100118464.1.1|m.33259",-2.73086998527395,-2.19645498664481,-2.07450712096184,-1.65830156663054,-2.29450132029518,-2.69941432580552
"CHOYP_LOC100121788.1.1|m.28436",-15.4849120479988,-21.8561650403595,-21.0506139568547,-22.8989445322493,-18.1751868504203,-15.2428851146458
"CHOYP_LOC100122211.1.1|m.56146",-2.88672908731625,-2.26698211550139,-2.99185445629798,-3.67221903550825,-4.84583940075377,-2.87224851312999
"CHOYP_LOC100122293.2.2|m.61265",-4.79216364341347,-6.06878801641162,-6.51501116135684,-8.00345629334508,-7.40621649488845,-6.62066904136294
"CHOYP_LOC100123521.2.2|m.52492",-7.09812717796824,-6.16257595123912,-6.2479778031193,-6.97627610113145,-7.8760860857834,-9.62071420574292
"CHOYP_BRAFLDRAFT_208819.1.1|m.61942",-1.66951243119959,-1.37103446392482,-2.13464037947101,1.17939521427103,-3.73927003494991,-1.76613143570752
"CHOYP_LOC100123629.1.1|m.841",-5.63228287172132,-4.43411285570775,-3.82149812336996,-13.3216201230364,-8.47463014104526,-13.5674887143238
"CHOYP_LOC100160412.2.2|m.56352",-9.26544782456089,-10.8975203536713,-10.9724198900336,-8.63855912437203,-10.4715428531911,-13.5137239994681
"CHOYP_LOC100164363.1.1|m.61731",-8.12978785707764,-10.9980213212603,-9.87834232120047,-10.7343882370781,-12.7782361051276,-7.95564222478418
"CHOYP_LOC100166368.1.1|m.44709",-16.2298568860757,-17.7894323309307,-18.5085774447639,-17.9131606145944,-17.1018587493315,-17.2439278164281
"CHOYP_RS6.10.12|m.44863",-17.0405654295403,-17.4916712473177,-16.1229128215845,-15.7114643602322,-17.3102387023813,-14.1287601787284
"CHOYP_LOC100168569.1.2|m.11752",1.29177196372388,-3.86427869174434,-3.56183691845695,-3.86796937123672,1.90036640559219,-2.80916821980924
"CHOYP_LOC100168796.1.1|m.4672",-5.8543058100163,-5.32031143163716,-7.33286618183403,-7.05132665933469,-5.91632492736677,-6.30129476629402
"CHOYP_BRAFLDRAFT_211853.1.1|m.18681",-5.00282883254744,-6.47742234576128,-3.16647328071333,-6.63765413949719,-8.29998196384927,-5.50053650176179
"CHOYP_LOC100179448.1.1|m.8298",-15.7418166985944,-17.9212935536393,-15.593855075064,-12.8424162999897,-11.1735490557389,-12.348133378838
"CHOYP_LOC100180023.1.7|m.11060",-49.966668372536,-48.8061849919049,-49.0925239161589,-62.5970814766218,-60.7792816745277,-52.5560344321246
"CHOYP_LOC100180716.1.2|m.860",-13.422715304469,-14.2015532734278,-9.28030139960896,-15.0488944400158,-16.6066226148621,-16.2910504549243
"CHOYP_LOC100182352.2.2|m.64092",-2.60731697442026,-2.77564011322135,-1.99323571596262,-1.73011953045427,-2.55612172022964,1.07445598882991
"CHOYP_LOC100182585.2.2|m.24665",-9.24249006912897,-5.75565843634665,-4.83646130115608,-1.47037975987593,-16.5659784723165,-8.96096710917515
"CHOYP_ISCW_ISCW019027.2.2|m.66984",-3.24423560338217,-12.5200905121942,-12.3017565386448,-22.7562614167626,-7.60706769034183,-2.71581582565157
"CHOYP_LOC100183847.1.2|m.12797",-10.6862572538306,-3.98885511765824,-1.32520469021592,-6.34993612577746,-2.58506376142301,-1.78130988621534
"CHOYP_ABHD2.2.2|m.32276",1.11455880558477,-1.56694409970625,-1.02764553105579,-1.43059179574124,-1.43573476052928,-1.11780839927314
"CHOYP_LOC100185549.1.6|m.31232",-15.8414730779892,-13.2003419306739,-12.6642494025017,-16.6459017947636,-17.7747598393568,-16.0938234297136
"CHOYP_LOC100185549.5.6|m.62694",-14.7636254680145,-16.4538983983005,-25.3153717549973,-14.2556394441813,-19.8995539660067,-20.185492706561
"CHOYP_LOC100186361.3.3|m.66600",-28.0875062040191,-27.1799160097857,-23.7938408487741,-28.3767205445068,-24.6961207303794,-21.2603944433806
"CHOYP_LOC100211409.1.1|m.4742",-6.64704507283388,-20.8548408135544,-21.9937293163821,-34.0715211535342,-22.4647326649894,-15.5842502576693
"CHOYP_LOC100377173.1.2|m.37699",-26.7000060671845,-43.1388013707239,-5.42210191939203,-4.86037294636292,-1.98123059985006,-48.4079222651236
"CHOYP_LOC100211409.1.1|m.4743",-11.9257016337981,-9.59173732162366,-6.28539392089307,-7.06983162024207,-4.13060373774623,-6.62680952348297
"CHOYP_LOC100217869.1.2|m.29774",-3.00667224541455,-1.99968685263962,-3.6080968968532,-2.77974963573092,-1.00001383024267,-2.43059192778653
"CHOYP_BRAFLDRAFT_215789.1.1|m.60405",-2.86223224361626,-6.97933778219947,-5.31168096049311,-3.29264395808673,-7.41641018980411,-5.75295134411263
"CHOYP_LOC100232142.1.1|m.19194",-7.47563359183066,-9.65195490907971,-8.47129439919995,-7.59876260225394,-6.60242553481238,-3.78893299107048
"CHOYP_MCEE.1.1|m.62224",-8.91944770281581,-9.46483485021024,-4.30149790710312,-17.7288891927934,-7.91768905104994,-11.0307588400198
"CHOYP_LOC100313636.2.3|m.26350",-4.07842071809463,-4.835233349531,-3.6992611169347,-1.0713954717616,-5.46183055152275,-3.60229802723722
"CHOYP_LOC100313649.1.1|m.49801",-3.16068141772827,-5.56580726077844,-4.33244541039581,-3.76674985789647,-1.82241614105124,-3.63223574238957
"CHOYP_LOC100313653.1.1|m.61188",-4.8102161226667,-3.81874173152773,-4.4560042331297,-4.18709014552584,-7.23950536320112,-4.59934082830441
"CHOYP_MEC2.3.4|m.30735",-10.1368948987548,-13.0372029924717,-5.14224544369787,-5.07306754924421,-2.0487923845499,-9.76808399014873
"CHOYP_LOC100366428.1.1|m.3739",-2.31120162504455,-5.31782315858291,-3.64562941065653,1.08279726686823,-2.38009258778022,-5.48820096573031
"CHOYP_LOC100366799.1.2|m.37253",-12.1237971798362,-10.7225423444015,-12.0684352992006,-11.5956797037276,-11.8726854243005,-14.4185332330718
"CHOYP_BRAFLDRAFT_216204.1.1|m.30654",-6.09641912150298,-5.85609324428194,-8.15577960530226,-4.43876565469209,-4.53059736002253,-5.93160606615397
"CHOYP_LOC100366813.1.6|m.2829",-12.7083169876311,-27.2752392365882,-11.5952941224567,-9.011702242085,-14.9611032543325,-15.0569390369031
"CHOYP_LOC100366813.4.6|m.31116",-18.6467351801433,-15.7824929258166,-20.8739927343524,-20.0257351104767,-21.15823515364,-17.9258442340113
"CHOYP_LOC100367051.1.1|m.13013",-9.78387097435813,-9.52124446988247,-9.35214036595621,-6.98606423451931,-4.32832986269948,-4.86962962757186
"CHOYP_LOC100367312.7.13|m.37565",-7.11335226980944,-7.41912442384087,-7.80206893700046,-6.78876343062992,-6.35345965584352,-4.80911287052274
"CHOYP_LOC100367604.1.1|m.52334",-2.14645450671821,-2.30506375137462,-4.55061277496975,-1.09255988013043,-4.60788561674538,-2.31491797058596
"CHOYP_LOC100367726.1.2|m.47322",-8.24911796061525,-7.35324072130025,-6.91518411416641,-6.50570414036704,-5.6308250438479,-7.41589150202191
"CHOYP_LOC100367949.3.3|m.63228",-2.29185911656372,-3.87513860976687,-1.85751066706027,-2.41046120331234,-3.06688274959301,-6.51826879890757
"CHOYP_LOC100367974.1.3|m.19352",-6.84577998823119,-5.4288026457499,-4.9870222645237,-3.75449304738138,-7.1082675200995,-6.34909257041578
"CHOYP_LOC100368194.1.1|m.59989",-6.5213554060962,-1.20528507257591,-7.59559394758057,-7.38235783981365,-3.55545333954347,-5.87582140019213
"CHOYP_LOC100368658.1.1|m.16577",-6.91042975291638,-8.43302092749726,-6.04892867707358,-5.0760620876309,-7.55045223037616,-8.4814797590213
"CHOYP_LOC100368695.1.1|m.26746",-6.88990623429343,-5.71803705205312,-7.03671657244926,-6.53184435109549,-8.4603514966181,-8.60520214995045
"CHOYP_LOC100368865.1.1|m.48101",-16.3709956703111,-12.6669666757123,-15.4882915451686,-13.938913612424,-9.65982345868568,-13.3138191468532
"CHOYP_BRAFLDRAFT_218889.2.2|m.58058",-2.73272260378391,-2.15342586074541,-1.58088247224884,-2.58588985794674,-1.39242933213713,-1.84306563765149
"CHOYP_LOC100368987.1.1|m.6182",-1.58795782252103,-1.13472771063623,-1.5838296091018,-6.82277037917827,-2.1410100936896,-2.58082307226859
"CHOYP_LOC100369031.1.1|m.19197",-4.70430184166401,-4.09562993070323,-3.67263165584171,-5.39864952581204,-3.73539597710147,-4.94221790464297
"CHOYP_LOC100369294.3.6|m.24633",-6.23559067250756,-11.2591741084637,-12.941526802655,-13.2706565360162,-12.1473167281734,-14.429927533529
"CHOYP_LOC100369402.2.2|m.29002",-13.5717426033977,-12.3679537890293,-12.4037714423173,-10.3710292070043,-13.3491750068143,-13.1097326766621
"CHOYP_LOC100369608.1.3|m.11971",-1.61874304675373,1.52327439861809,-1.85537020005958,-1.24553143315914,-1.61240909399135,-1.50392351778523
"CHOYP_LOC100369745.1.1|m.18815",-21.3548442501478,-21.3556295788013,-16.2645152296676,-13.2187739272344,-10.1736725452096,-9.76996370810416
"CHOYP_EF1A.3.4|m.63413",-9.15972504271756,-2.32132892511655,-10.8998684458725,-11.9717856001298,-15.3138648036805,-19.2499562369436
"CHOYP_BRAFLDRAFT_219059.1.1|m.40577",-3.26528058453604,-2.44380865185268,-4.41289901236613,-1.91833878108221,-1.92775804893033,-3.79459203683393
"CHOYP_LOC100369954.1.1|m.22658",-18.9304636298088,-16.8942606903816,-12.7319803201973,-24.6146173647502,-20.6233729248196,-23.1400843691336
"CHOYP_LOC100370246.2.2|m.45834",-16.0989652315777,-18.8412419521938,-18.2332133714643,-12.5975272162115,-11.2015822591291,-15.5003638595018
"CHOYP_LOC100370246.2.2|m.45836",-13.7966033548053,-10.6245009966888,-12.4011143753733,-12.4563807894404,-10.6721320336784,-8.79138620184781
"CHOYP_LOC100370478.2.2|m.16291",-7.43375180994259,-7.97293797546596,-8.26010917934472,-9.58404504242447,-8.83504074420352,-10.1728294854456
"CHOYP_BRAFLDRAFT_219059.1.1|m.40578",-2.66418382052545,-8.3082265383773,-3.3663085120295,-3.89606319732575,-2.36422875626705,-8.42925170250395
"CHOYP_LOC100370520.1.1|m.12258",-14.7156514216223,-15.4113625268844,-14.2959199981206,-13.8609330547914,-16.1119405681958,-15.8279066062164
"CHOYP_LOC100370552.2.2|m.59438",-19.3870190719819,-23.6558854503341,-19.6024602587164,-19.1610643392875,-19.5734856340005,-24.1151749668034
"CHOYP_LOC100370896.4.4|m.56380",-5.08434426751913,-4.73023271608435,-6.30833439627868,-5.5263736713259,-7.48673502729572,-8.93922272589552
"CHOYP_LOC100370900.1.1|m.20012",-4.73798794205545,-5.17973192955476,-4.10496748077891,-1.82894441380523,-4.81661309856996,-5.14620370613531
"CHOYP_LOC100371249.1.1|m.63117",-15.4011812181965,-17.9936472810306,-19.2302774973676,-21.4807618888506,-23.6094336603365,-17.5889480935819
"CHOYP_LOC100371332.1.6|m.7760",-1.58269562135718,-1.03874903449097,-1.13993357929819,1.4833202602596,-1.17455558991915,-1.03868038032472
"CHOYP_LOC100371468.2.2|m.53875",-2.19984198617707,-1.18328975431596,-1.64284481233786,1.10029537955422,-1.43554953065759,-2.28314741236833
"CHOYP_BRAFLDRAFT_220284.1.1|m.29545",-4.73797804907157,-4.40668836026054,-3.60068559367168,-7.06496640984161,-5.57001616311418,-2.18592830991711
"CHOYP_LOC100371983.1.3|m.2863",-6.02815250024384,-4.08219726433143,-4.40690139224418,-5.67338261715105,-4.20089138462645,-1.82416403101816
"CHOYP_LOC100372131.1.2|m.36461",-22.1554880176669,-22.8898862848105,-20.2023424646897,-22.1077072484179,-21.5745332350331,-22.6517803071003
"CHOYP_LOC100372339.1.2|m.5168",-7.53088277665675,-8.39192081190806,-7.49604503563486,-9.04883477178983,-10.3935330227155,-8.92438515559592
"CHOYP_SEPT2.1.1|m.40428",-3.66690290505342,-3.94576007271278,-2.49096044357233,-8.59425187463452,-7.61035510556642,-7.2453339976447
"CHOYP_LOC100372341.1.1|m.46956",-1.66358274375221,2.34796758545959,-1.05632463854115,1.81256846480458,-1.46007251268806,2.66410984839544
"CHOYP_LOC100372342.1.1|m.63404",-23.5770980595542,-20.3750420597703,-20.4005284936941,-21.8222640757899,-17.1805996781142,-25.9497322085542
"CHOYP_LOC100372582.1.2|m.8558",-17.8240066804692,-15.9143745442516,-16.4883636170128,-19.2375608021573,-12.5745300522962,-17.3899428829387
"CHOYP_DWIL_GK17319.1.1|m.58968",-8.35734054802747,-3.78745035476824,-6.60264845704867,-5.73679073520551,-11.7156133644497,-6.63753060265385
"CHOYP_LOC100373670.1.1|m.2427",-2.50325911016425,-2.04075151538419,-1.10442500568125,-3.37406626364022,-3.87806593177567,-2.85184544091902
"CHOYP_LOC100372881.1.1|m.4636",-7.07215121795779,-7.51328910734648,-3.23855959918608,1.01782247641076,-6.34577760258649,-5.11624916097326
"CHOYP_LOC100372889.2.2|m.57965",-6.37850895972486,-7.14435907185852,-8.27211674763416,-7.58514202150092,-7.52438281529543,-7.50636874895985
"CHOYP_LOC100372926.2.3|m.61794",-15.4938662149539,-18.3838925183986,-17.5390078899775,-13.7334210079958,-16.7181772062822,-12.4253724770863
"CHOYP_LOC100372926.1.3|m.29881",-10.7003220671981,-9.66097630578103,-10.6206108677702,-14.8862940378062,-9.64685053099091,-12.1379368703349
"CHOYP_RL10A.1.2|m.7633",-23.2436180446861,-12.1373314136089,-9.41713571028747,-19.0779989822599,-8.36249551332257,-10.7189760469294
"CHOYP_LOC100372942.1.1|m.31119",-23.971803468738,-27.6399168276452,-24.2665121876077,-17.9869390213113,-23.8097415064621,-18.7731926721718
"CHOYP_LOC100373522.5.5|m.54028",-10.6555471825854,-7.32557241369461,-3.12453426203728,-6.79020253509071,-3.24828057460913,-6.84680077345602
