"","Protein","X0","X3","X5","X7","X9","X11","X13","X15"
"299","3_CHOYP_HHEX.2.2|m.19527",0,0.5,0,0,0,0,0,0
"300","3_CHOYP_LOC100374272.6.6|m.62213",0,0,0,0,0,0.5,0,0
"301","3_CHOYP_LOC101161108.1.1|m.52561",0,0.5,0,0,0,0,0,0
"302","3_CHOYP_LOC585734.1.1|m.36212",0,0,0,0,0,0.5,0,0
"303","3_CHOYP_LTV1.1.1|m.19482",0,0.5,0,0,0,0,0,0
"304","3_CHOYP_PRKN2.1.1|m.54903",0,0,0,0,0.5,0,0,0
"305","3_CHOYP_ATS20.2.2|m.52571",0,0,0,0.5,0,0,0,0
"306","3_CHOYP_BRK1.1.3|m.12345",0,0,0,0,0,0,0,0.5
"307","3_CHOYP_CEP89.1.2|m.14339",0,0.5,0,0,0,0,0,0
"308","3_CHOYP_CTK2.3.3|m.51999",0,0,0,0,0,0,0.5,0
"309","3_CHOYP_ERR3.1.1|m.25316",0,0,0,0,0.5,0,0,0
"310","3_CHOYP_ISCW_ISCW015061.1.1|m.51",1,0,0,0,0.5,0,0,0
"311","3_CHOYP_KLHL7.1.1|m.9444",0,0,0,0,0,0,0.5,0
"312","3_CHOYP_LOC100313668.2.6|m.31487",0,0,0,0,0,0,0.5,0
"313","3_CHOYP_LOC100370187.1.1|m.8872",0,0,0,0,0.5,0,0,0
"314","3_CHOYP_LOC100371503.1.1|m.62767",0,0,0,0,0,0,0,0.5
"315","3_CHOYP_LOC100698638.1.1|m.45171",0,0,0,0,0.5,0,0,0
"316","3_CHOYP_LOC100900939.1.1|m.15284",2,0,0,0,0.5,0,0,0
"317","3_CHOYP_LOC586953.1.1|m.19600",0,0,0,0,0,0.5,0,0
"318","3_CHOYP_MTNB.1.1|m.16051",0,0,0,0,0,0.5,0,0
"319","3_CHOYP_NFX1.1.2|m.13487",0,0,0.5,0,0,0,0,0
"320","3_CHOYP_OTX5B.1.1|m.10054",0.5,0.5,0,0,0,0,0,0
"321","3_CHOYP_PHUM_PHUM169900.2.2|m.61606",0,0.5,0,0,0,0,0,0
"322","3_CHOYP_PTPRK.8.20|m.8333",0,0,0,0,0,0,0.5,0
"323","3_CHOYP_PTPRT.12.45|m.39573",0.5,0,0.5,0,0,0,0,0
"324","3_CHOYP_BRAFLDRAFT_226942.1.1|m.49751",0,0,0,0,0,0.5,0,0
"325","3_CHOYP_CO6A6.3.3|m.51505",0,0,0,0,0,0,0,0.5
"326","3_CHOYP_GMCLL.1.1|m.15031",0,0,0,0,0,0.5,0,0
"327","3_CHOYP_IKZF.1.1|m.55498",0,0,0,0.5,0,0,0,0
"328","3_CHOYP_LOC100366965.1.2|m.40982",0,0.5,0,0,0,0,0,0
"329","3_CHOYP_LOC100377220.1.1|m.36306",0,0,0,0.5,0,0,0,0
"330","3_CHOYP_LOC100902628.1.1|m.1200",0,0,0,0,0,0,0.5,0
"331","3_CHOYP_LOC586471.1.1|m.8913",0,0.5,0,0,0,0,0,0
"332","3_CHOYP_NEMVEDRAFT_V1G218264.11.14|m.51529",0,0,0,0,0.5,0,0,0
"333","3_CHOYP_NEMVEDRAFT_V1G246111.1.2|m.45249",0,0,0,0,0.5,0,0,0
"334","3_CHOYP_NEMVEDRAFT_V1G92762.1.1|m.1253",0,0,0,0,0,0,0.5,0
"335","3_CHOYP_PHUM_PHUM244880.1.2|m.691",0,0.5,0,0,0,0,0,0
"336","3_CHOYP_POPTRDRAFT_1091519.1.1|m.56854",0,0,0,0,0,0.5,0,0
"337","3_CHOYP_TTC14.1.1|m.54084",0.5,0,0,0,0,0.5,0,0
"338","3_CHOYP_ZEB2.1.1|m.29733",0.5,0,0.5,0,0,0,0,0
"339","3_CHOYP_contig_006299|m.7138",0,0,0,0.5,0,0,0,0
"340","3_CHOYP_contig_025639|m.29255",0,0,0,0,0,0.5,0,0
"341","3_CHOYP_BRAFLDRAFT_117231.1.1|m.4966",0,0,0,0,0.5,0,0,0
"342","3_CHOYP_BRAFLDRAFT_122376.1.1|m.49446",0,0.5,0,0,0,0,0,0
"343","3_CHOYP_BRAFLDRAFT_129967.1.4|m.4020",0,0.5,0,0,0,0,0,0
"344","3_CHOYP_BRAFLDRAFT_89869.3.3|m.37644",0,0,0,0,0,0,0,0.5
"345","3_CHOYP_CCNL1.1.2|m.9018",0.5,0,0,0.5,0,0,0,0
"346","3_CHOYP_CRE-UNC-89.3.3|m.61234",0,0.5,0,0,0,0,0,0
"347","3_CHOYP_DGRI_GH13197.1.1|m.35578",0,0,0,0,0,0.5,0,0
"348","3_CHOYP_DRPR.1.2|m.58255",0,0,0.5,0,0,0,0,0
"349","3_CHOYP_FACE1.1.1|m.13875",0,0,0,0.5,0,0,0,0
"350","3_CHOYP_LOC100208023.1.8|m.8628",0,0,0,0,0,0.5,0,0
"351","3_CHOYP_LOC100367084.6.22|m.31842",0,0,0,0,0.5,0,0,0
"352","3_CHOYP_LOC100372698.1.1|m.18674",0,0,0.5,0,0,0,0,0
"353","3_CHOYP_LOC100700626.2.2|m.17262",0,0,0,0,0.5,0,0,0
"354","3_CHOYP_LOC100890753.2.3|m.53551",0,0,0,0,0.5,0,0,0
"355","3_CHOYP_LOC584333.1.1|m.42540",0,0,0,0,0,0.5,0,0
"356","3_CHOYP_MEG10.83.91|m.61586",0,0,0.5,0,0,0,0,0
"357","3_CHOYP_MEGF6.32.59|m.41698",0,0,0,0,0,0.5,0,0
"358","3_CHOYP_PEAR1.10.16|m.42850",0,0,0.5,0,0,0,0,0
"359","3_CHOYP_SRA1.1.1|m.56432",0,0,0,0,0.5,0,0,0
"360","3_CHOYP_THSD4.1.2|m.36522",0,0,0,0.5,0,0,0,0
"361","3_CHOYP_WFIKKN1.1.1|m.28942",3,0.5,0,0,0,0,0,0
"362","3_CHOYP_contig_030888|m.35216",0,0.5,0,0,0,0,0,0
"363","3_CHOYP_AGAP_AGAP004861.2.2|m.54567",0,0,0.5,0,0,0,0,0
"364","3_CHOYP_BCL3.2.2|m.57485",0,0,0,0.5,0,0,0,0
"365","3_CHOYP_BRAFLDRAFT_208197.18.21|m.59194",0,0,0,0,0,0,0.5,0
"366","3_CHOYP_HVCN1.1.4|m.8888",0,0,0,0,0,0,0.5,0
"367","3_CHOYP_LOC100120677.1.1|m.16799",0,0,0,0,0.5,0,0,0
"368","3_CHOYP_LOC100200424.1.1|m.16669",0,0,0,0,0.5,0,0,0
"369","3_CHOYP_LOC100366489.1.1|m.21907",1.5,0,0,0.5,0,0,0,0
"370","3_CHOYP_LOC100371831.1.1|m.11775",0,0.5,0,0,0,0,0,0
"371","3_CHOYP_LOC574744.1.1|m.26506",0,0,0,0,0,0,0,0.5
"372","3_CHOYP_LOC585494.1.1|m.64158",0.5,0,0,0,0,0.5,0,0
"373","3_CHOYP_LOC591426.1.1|m.19354",0,0,0,0,0.5,0,0,0
"374","3_CHOYP_OSHV1_GP010.1.2|m.28852",0,0,0,0,0.5,0,0,0
"375","3_CHOYP_SLIP_0475.1.1|m.57121",0,0,0,0,0,0,0,0.5
"376","3_CHOYP_TFP11.1.1|m.65838",0.5,0,0,0,0,0,0.5,0
"377","3_CHOYP_ANKRD27.1.1|m.12550",0,0,0,0.5,0,0,0,0
"378","3_CHOYP_BRAFLDRAFT_70987.2.2|m.58284",1,0,0,0.5,0,0,0,0
"379","3_CHOYP_BRAFLDRAFT_86846.3.3|m.53453",1,0,0,0,0,0,0.5,0
"380","3_CHOYP_CCHL.2.2|m.66608",0,0,0,0.5,0,0,0,0
"381","3_CHOYP_CIT.1.2|m.47708",0,0,0,0,0,0,0,0.5
"382","3_CHOYP_INO80.1.2|m.1270",0,0.5,0,0,0,0,0,0
"383","3_CHOYP_LOC100121360.1.1|m.56328",0,0,0,0.5,0,0,0,0
"384","3_CHOYP_LOC100185473.1.1|m.5316",0,0.5,0,0,0,0,0,0
"385","3_CHOYP_LOC100888889.1.1|m.14397",0,0,0,0,0,0.5,0,0
"386","3_CHOYP_LOC583072.4.25|m.20255",0,0,0,0,0,0.5,0,0
"387","3_CHOYP_LOC659901.1.1|m.348",0,0.5,0,0,0,0,0,0
"388","3_CHOYP_MPEG1.4.5|m.49975",0,0,0,0,0,0,0.5,0
"389","3_CHOYP_PABP4.5.6|m.38922",0,0.5,0,0,0,0,0,0
"390","3_CHOYP_PHUM_PHUM310360.1.1|m.21767",0,0,0,0,0,0,0,0.5
"391","3_CHOYP_PK3C3.1.1|m.13959",0.5,0,0.5,0,0,0,0,0
"392","3_CHOYP_PTPRA.19.22|m.59233",0,0.5,0,0,0,0,0,0
"393","3_CHOYP_RAB21.1.1|m.56542",0,0,0,0,0,0,0.5,0
"394","3_CHOYP_SACS.9.17|m.52781",0,0,0,0,0.5,0,0,0
"395","3_CHOYP_SKAP2.1.1|m.63022",1,0,0,0,0,0,0,0.5
"396","3_CHOYP_SORL.1.3|m.4531",0,0,0,0,0,0,0.5,0
"397","3_CHOYP_TTC12.1.1|m.14571",0,0,0.5,0,0,0,0,0
"398","3_CHOYP_Y022.1.1|m.30669",0,0,0,0,0,0,0.5,0
"399","3_CHOYP_BPL1.1.1|m.15002",0,0,0,0,0,0,0,0.5
"400","3_CHOYP_BRAFLDRAFT_121459.1.1|m.21810",0,0,0,0.5,0,0,0,0
"401","3_CHOYP_BRAFLDRAFT_251779.1.2|m.6830",1,0,0,0.5,0,0,0,0
"402","3_CHOYP_CPIPJ_CPIJ003599.1.1|m.61267",0,0.5,0,0,0,0,0,0
"403","3_CHOYP_HTR2B.1.1|m.121",0.5,0,0,0,0,0.5,0,0
"404","3_CHOYP_HX1.1.1|m.23716",0,0,0,0,0.5,0,0,0
"405","3_CHOYP_LOC100200137.1.1|m.23041",0,0,0,0,0.5,0,0,0
"406","3_CHOYP_LOC100207216.2.2|m.28185",2,0.5,0,0,0,0,0,0
"407","3_CHOYP_LOC100213744.9.19|m.37687",0,0,0,0.5,0,0,0,0
"408","3_CHOYP_LOC100371654.1.1|m.14188",0.5,0.5,0,0,0,0,0,0
"409","3_CHOYP_LOC100372071.1.1|m.14107",0,0,0,0,0,0.5,0,0
"410","3_CHOYP_LOC100377398.1.1|m.44441",0,0,0,0,0,0.5,0,0
"411","3_CHOYP_LOC100889318.1.1|m.61506",0,0,0,0,0,0,0.5,0
"412","3_CHOYP_LOC590657.1.1|m.633",0,0.5,0,0,0,0,0,0
"413","3_CHOYP_PHUM_PHUM317840.2.2|m.36471",4,0,0.5,0,0,0,0,0
"414","3_CHOYP_TLR1.1.3|m.1564",0,0.5,0,0,0,0,0,0
"415","3_CHOYP_TT39C.1.1|m.6317",0,0,0,0,0,0,0.5,0
"416","3_CHOYP_TTC8.1.1|m.35457",0.5,0.5,0,0,0,0,0,0
"417","3_CHOYP_ABCA3.5.6|m.54787",0,0.5,0,0,0,0,0,0
"418","3_CHOYP_BRAFLDRAFT_140951.1.1|m.40225",0.5,0,0,0.5,0,0,0,0
"419","3_CHOYP_CAPN9.1.1|m.9975",0,0,0,0,0,0,0,0.5
"420","3_CHOYP_DUOX1.2.4|m.33964",0.5,0.5,0,0,0,0,0,0
"421","3_CHOYP_EXOC2.1.3|m.360",0,0,0,0.5,0,0,0,0
"422","3_CHOYP_FA13A.1.2|m.296",0,0,0,0,0.5,0,0,0
"423","3_CHOYP_LOAG_05814.1.1|m.56611",0,0.5,0,0,0,0,0,0
"424","3_CHOYP_LOC100148223.1.1|m.10633",0,0.5,0,0,0,0,0,0
"425","3_CHOYP_LOC100179134.1.1|m.23870",0,0,0,0,0.5,0,0,0
"426","3_CHOYP_LOC100366455.2.3|m.25037",0,0,0.5,0,0,0,0,0
"427","3_CHOYP_LOC100367001.1.1|m.55663",1,0,0,0,0,0.5,0,0
"428","3_CHOYP_LOC100369879.3.3|m.59095",0,0,0,0,0.5,0,0,0
"429","3_CHOYP_LOC100632618.1.3|m.23426",0,0,0.5,0,0,0,0,0
"430","3_CHOYP_LOC101061667.1.1|m.8351",0,0,0,0,0,0,0,0.5
"431","3_CHOYP_LOC579381.1.1|m.10900",0,0,0,0,0.5,0,0,0
"432","3_CHOYP_LOC762368.1.1|m.8991",0,0,0,0,0,0,0,0.5
"433","3_CHOYP_MESD.1.1|m.52095",0,0,0,0,0.5,0,0,0
"434","3_CHOYP_PHUM_PHUM035190.1.1|m.16675",0,0,0,0.5,0,0,0,0
"435","3_CHOYP_RALA.1.4|m.8443",0.5,0.5,0,0,0,0,0,0
"436","3_CHOYP_RB886.1.1|m.36185",0,0,0,0,0,0,0,0.5
"437","3_CHOYP_RCL1.1.1|m.7474",0,0,0,0.5,0,0,0,0
"438","3_CHOYP_SC6A9.5.6|m.26569",0,0,0,0,0,0,0,0.5
"439","3_CHOYP_Y003.1.1|m.31014",0,0,0,0,0.5,0,0,0
"440","3_CHOYP_ZFP37.3.4|m.48467",0,0,0,0,0,0,0.5,0
"441","3_CHOYP_contig_038486|m.43547",0.5,0,0,0,0,0.5,0,0
"442","3_CHOYP_BLIMP-1.1.1|m.55502",0,0,0,0,0,0.5,0,0
"443","3_CHOYP_BRAFLDRAFT_119549.1.1|m.56597",1,0.5,0,0,0,0,0,0
"444","3_CHOYP_BRAFLDRAFT_219160.1.1|m.58567",0,0.5,0,0,0,0,0,0
"445","3_CHOYP_BRAFLDRAFT_291364.1.1|m.47990",0.5,0.5,0,0,0,0,0,0
"446","3_CHOYP_BRAFLDRAFT_67696.3.3|m.54584",0,0.5,0,0,0,0,0,0
"447","3_CHOYP_CCNB.2.2|m.16936",0.5,0.5,0,0,0,0,0,0
"448","3_CHOYP_CNTROB.1.1|m.11584",0,0,0.5,0,0,0,0,0
"449","3_CHOYP_CRE_21950.1.1|m.55",0,0.5,0,0,0,0,0,0
"450","3_CHOYP_FGD1.1.2|m.11030",0,0,0,0,0,0,0.5,0
"451","3_CHOYP_LOC100166052.1.1|m.46867",0,0,0,0,0,0,0,0.5
"452","3_CHOYP_LOC100749296.1.1|m.45471",0,0.5,0,0,0,0,0,0
"453","3_CHOYP_LOC100870649.1.2|m.13573",0.5,0.5,0,0,0,0,0,0
"454","3_CHOYP_LOC100879690.1.1|m.18064",0,0,0,0.5,0,0,0,0
"455","3_CHOYP_LOC100892181.1.1|m.49777",0,0,0.5,0,0,0,0,0
"456","3_CHOYP_LOC586835.1.1|m.9969",1.5,0.5,0,0,0,0,0,0
"457","3_CHOYP_NEMVEDRAFT_V1G201552.4.6|m.22239",0,0,0,0,0.5,0,0,0
"458","3_CHOYP_OGFD1.1.1|m.10563",0,0.5,0,0,0,0,0,0
"459","3_CHOYP_OSHV1_GP010.1.2|m.28854",0,0,0,0,0,0.5,0,0
"460","3_CHOYP_PCDH9.2.5|m.34196",0,0,0.5,0,0,0,0,0
"461","3_CHOYP_SMG9.1.1|m.2906",0,0,0,0,0.5,0,0,0
"462","3_CHOYP_USP36.1.2|m.17402",0,0,0,0,0.5,0,0,0
"463","3_CHOYP_C2CD5.1.1|m.9675",0.5,0,0,0.5,0,0,0,0
"464","3_CHOYP_CAN5.1.1|m.42242",0,0.5,0,0,0,0,0,0
"465","3_CHOYP_CTBS.1.1|m.54468",0,0,0,0,0.5,0,0,0
"466","3_CHOYP_DS.1.1|m.62106",0,0,0.5,0,0,0,0,0
"467","3_CHOYP_DUOX1.3.4|m.34160",0,0,0,0.5,0,0,0,0
"468","3_CHOYP_FOXF1.1.1|m.4194",0,0.5,0,0,0,0,0,0
"469","3_CHOYP_HSPG2.1.4|m.1496",0,0.5,0,0,0,0,0,0
"470","3_CHOYP_LOC100369625.1.1|m.56695",0,0,0,0,0,0,0,0.5
"471","3_CHOYP_LOC100370463.1.1|m.30276",1,0.5,0,0,0,0,0,0
"472","3_CHOYP_LOC100374633.1.2|m.21988",0,0,0.5,0,0,0,0,0
"473","3_CHOYP_LOC100374651.3.4|m.52010",0,0,0,0,0.5,0,0,0
"474","3_CHOYP_LOC100377001.2.2|m.52324",0,0,0.5,0,0,0,0,0
"475","3_CHOYP_LOC100649205.1.1|m.39938",1,0.5,0,0,0,0,0,0
"476","3_CHOYP_LOC100856796.2.3|m.36646",0,0,0,0,0,0,0,0.5
"477","3_CHOYP_LOC100869625.1.1|m.52959",1,0,0.5,0,0,0,0,0
"478","3_CHOYP_LOC100879339.1.1|m.20204",0,0,0.5,0,0,0,0,0
"479","3_CHOYP_LOC101020089.1.1|m.9396",0,0,0,0,0,0.5,0,0
"480","3_CHOYP_LOC571721.1.3|m.36443",0,0,0,0,0.5,0,0,0
"481","3_CHOYP_NEMVEDRAFT_V1G237797.1.1|m.40688",0,0,0,0,0,0.5,0,0
"482","3_CHOYP_NFIL3.1.1|m.26076",0.5,0,0,0.5,0,0,0,0
"483","3_CHOYP_RENT2.1.1|m.50589",0.5,0,0,0,0,0,0,0.5
"484","3_CHOYP_SC6A9.6.6|m.57818",0,0,0,0,0.5,0,0,0
"485","3_CHOYP_TCF25.1.1|m.28509",0,0,0,0.5,0,0,0,0
"486","3_CHOYP_TRIADDRAFT_60787.1.1|m.6621",0,0,0,0,0,0.5,0,0
"487","3_CHOYP_ATXN10.1.1|m.33209",0,0,0,0,0,0.5,0,0
"488","3_CHOYP_BRAFLDRAFT_102226.1.1|m.48829",0,0,0,0,0,0.5,0,0
"489","3_CHOYP_BRAFLDRAFT_247063.1.1|m.17671",0,0,0,0,0.5,0,0,0
"490","3_CHOYP_BRAFLDRAFT_260946.1.2|m.54464",3,0.5,0,0,0,0,0,0
"491","3_CHOYP_BRAFLDRAFT_278918.2.5|m.16457",0.5,0,0,0.5,0,0,0,0
"492","3_CHOYP_BRAFLDRAFT_284242.1.1|m.13711",0.5,0,0.5,0,0,0,0,0
"493","3_CHOYP_BRAFLDRAFT_72611.1.1|m.61108",0,0,0.5,0,0,0,0,0
"494","3_CHOYP_DNJC5.1.1|m.52453",0,0,0.5,0,0,0,0,0
"495","3_CHOYP_LOC100049762.1.1|m.1777",0,0,0,0,0.5,0,0,0
"496","3_CHOYP_LOC100368955.1.1|m.48500",0,0,0,0,0,0,0,0.5
"497","3_CHOYP_LOC100374274.2.3|m.27036",0,0,0.5,0,0,0,0,0
"498","3_CHOYP_LOC100549486.1.1|m.54965",0.5,0.5,0,0,0,0,0,0
"499","3_CHOYP_LOC100634021.1.1|m.53536",0.5,0,0,0,0,0.5,0,0
"500","3_CHOYP_LOC100705265.3.3|m.40296",0,0,0,0,0,0.5,0,0
"501","3_CHOYP_LOC100907408.1.1|m.24444",0,0,0,0,0,0,0,0.5
"502","3_CHOYP_LOC101174856.1.1|m.47585",0,0,0,0,0,0,0,0.5
"503","3_CHOYP_LOC579123.1.1|m.65215",0,0,0,0.5,0,0,0,0
"504","3_CHOYP_MASP2.1.1|m.3029",0,0,0,0,0.5,0,0,0
"505","3_CHOYP_TVAG_168130.1.2|m.10205",4,0.5,0,0,0,0,0,0
"506","3_CHOYP_contig_041717|m.47768",0,0,0,0,0,0.5,0,0
"507","3_CHOYP_ABCA3.2.6|m.4295",0,0.5,0,0,0,0,0,0
"508","3_CHOYP_CCKAR.4.6|m.43964",0,0,0,0,0,0,0.5,0
"509","3_CHOYP_EDEM1.1.1|m.12175",0,0,0.5,0,0,0,0,0
"510","3_CHOYP_KI11A.1.1|m.14576",1,0,0,0,0.5,0,0,0
"511","3_CHOYP_KLHL24.1.4|m.8833",0,0,0,0,0,0.5,0,0
"512","3_CHOYP_LOAG_00377.2.4|m.54574",0,0,0,0,0.5,0,0,0
"513","3_CHOYP_LOC100367071.1.1|m.27695",0,0,0,0.5,0,0,0,0
"514","3_CHOYP_LOC100371571.1.1|m.2417",0.5,0,0,0,0.5,0,0,0
"515","3_CHOYP_LOC100373083.1.2|m.19986",0,0,0.5,0,0,0,0,0
"516","3_CHOYP_LOC100489126.1.1|m.18822",0,0,0,0,0,0.5,0,0
"517","3_CHOYP_LOC100493440.1.2|m.17291",0,0,0,0,0.5,0,0,0
"518","3_CHOYP_LOC100634688.1.6|m.20228",0,0,0,0,0,0,0,0.5
"519","3_CHOYP_LOC100900174.1.1|m.14983",0,0,0,0,0,0.5,0,0
"520","3_CHOYP_LOC101076498.2.2|m.25096",0,0,0,0,0,0.5,0,0
"521","3_CHOYP_LOC373229.2.3|m.43412",0,0,0.5,0,0,0,0,0
"522","3_CHOYP_NAF1.1.1|m.13716",0,0,0,0,0.5,0,0,0
"523","3_CHOYP_NEMVEDRAFT_V1G80221.1.1|m.12716",0,0.5,0,0,0,0,0,0
"524","3_CHOYP_PDCD2L.1.1|m.43699",0,0,0,0.5,0,0,0,0
"525","3_CHOYP_UNC-89.1.2|m.1625",0,0,0,0,0.5,0,0,0
"526","3_CHOYP_ACLA_093460.1.1|m.41459",0,0,0,0,0,0.5,0,0
"527","3_CHOYP_AFUA_1G01020.7.50|m.19296",1,0.5,0,0,0,0,0,0
"528","3_CHOYP_CLCN7.3.3|m.51894",0,0,0,0,0,0.5,0,0
"529","3_CHOYP_HS90A.2.3|m.21992",0,0,0,0,0,0,0,0.5
"530","3_CHOYP_K1239.3.3|m.45453",0.5,0,0,0,0,0,0.5,0
"531","3_CHOYP_KC1G3.1.2|m.18974",0,0,0,0.5,0,0,0,0
"532","3_CHOYP_LOC100184284.2.2|m.21644",1,0,0,0.5,0,0,0,0
"533","3_CHOYP_LOC100369330.1.1|m.48177",0,0,0.5,0,0,0,0,0
"534","3_CHOYP_LOC100371845.3.3|m.62472",0,0,0,0,0,0,0.5,0
"535","3_CHOYP_LOC100373427.1.1|m.49648",0,0,0,0.5,0,0,0,0
"536","3_CHOYP_LOC100375324.1.1|m.45919",0.5,0.5,0,0,0,0,0,0
"537","3_CHOYP_LOC100378993.1.1|m.13997",0,0,0,0,0.5,0,0,0
"538","3_CHOYP_LOC100642494.1.1|m.58088",0,0,0,0,0.5,0,0,0
"539","3_CHOYP_LOC584052.1.1|m.6375",0,0,0,0,0,0.5,0,0
"540","3_CHOYP_NEMVEDRAFT_V1G241267.1.1|m.7467",0,0,0,0,0.5,0,0,0
"541","3_CHOYP_PI4KB.1.1|m.8669",0,0,0.5,0,0,0,0,0
"542","3_CHOYP_RLA1.8.12|m.25631",0,0,0,0,0,0.5,0,0
"543","3_CHOYP_RSPH4A.1.1|m.15217",0,0,0,0,0.5,0,0,0
"544","3_CHOYP_SMP_173720.2.3|m.52988",0,0,0,0,0,0.5,0,0
"545","3_CHOYP_TRIADDRAFT_51343.2.2|m.65118",0,0,0.5,0,0,0,0,0
"546","3_CHOYP_ZC11A.1.1|m.60722",0,0,0,0,0,0.5,0,0
"547","3_CHOYP_ABCA1.3.3|m.56453",0,0,0.5,0,0,0,0,0
"548","3_CHOYP_ABCA4.1.1|m.31461",0,0,0,0.5,0,0,0,0
"549","3_CHOYP_AGAP_AGAP007681.1.1|m.36727",0,0.5,0,0,0,0,0,0
"550","3_CHOYP_BRAFLDRAFT_126555.6.6|m.54234",0.5,0.5,0,0,0,0,0,0
"551","3_CHOYP_BRAFLDRAFT_65681.1.1|m.445",0.5,0,0.5,0,0,0,0,0
"552","3_CHOYP_CZH5ORF51.1.1|m.25147",0,0,0.5,0,0,0,0,0
"553","3_CHOYP_GALT1.1.1|m.33853",0,0,0,0,0.5,0,0,0
"554","3_CHOYP_GNAS.3.3|m.55756",0,0,0,0,0.5,0,0,0
"555","3_CHOYP_LOC100122208.1.1|m.58545",0,0,0,0.5,0,0,0,0
"556","3_CHOYP_LOC100145215.1.1|m.6904",0,0,0,0.5,0,0,0,0
"557","3_CHOYP_LOC100367084.3.22|m.29143",0,0,0,0,0.5,0,0,0
"558","3_CHOYP_LOC100377759.10.15|m.45798",0,0,0,0,0.5,0,0,0
"559","3_CHOYP_LOC100552374.1.1|m.21979",0,0,0.5,0,0,0,0,0
"560","3_CHOYP_LOC100705460.1.3|m.4908",0,0,0.5,0,0,0,0,0
"561","3_CHOYP_M2OM.1.1|m.11786",0,0,0,0,0,0,0,0.5
"562","3_CHOYP_MCA3.1.1|m.5766",0,0,0,0,0,0.5,0,0
"563","3_CHOYP_MFAP4.3.3|m.62664",0,0,0,0,0,0,0,0.5
"564","3_CHOYP_MYS3.1.2|m.31829",0.5,0.5,0,0,0,0,0,0
"565","3_CHOYP_PHUM_PHUM268120.1.1|m.23332",0,0,0,0,0,0.5,0,0
"566","3_CHOYP_PTPRT.30.45|m.53464",0,0,0,0,0,0,0.5,0
"567","3_CHOYP_RGPA1.1.1|m.50924",0,0,0,0.5,0,0,0,0
"568","3_CHOYP_SRAP.14.18|m.50950",0.5,0.5,0,0,0,0,0,0
"569","3_CHOYP_STX12.1.1|m.34092",1,0.5,0,0,0,0,0,0
"570","3_CHOYP_TBB4B.3.7|m.22777",0,0,0.5,0,0,0,0,0
"571","3_CHOYP_WDR17.1.1|m.17546",0,0.5,0,0,0,0,0,0
"572","3_CHOYP_YETS2.1.1|m.302",0,0,0.5,0,0,0,0,0
"573","3_CHOYP_contig_032916|m.37612",0,0,0,0,0,0,0,0.5
"574","3_CHOYP_AGAP_AGAP004179.1.1|m.33303",0.5,0.5,0,0,0,0,0,0
"575","3_CHOYP_BRAFLDRAFT_118735.1.1|m.6990",0,0,0,0.5,0,0,0,0
"576","3_CHOYP_CPIPJ_CPIJ008492.1.1|m.6934",1,0,0.5,0,0,0,0,0
"577","3_CHOYP_LOC100023660.1.1|m.30865",0,0,0,0,0,0.5,0,0
"578","3_CHOYP_LOC100370129.1.4|m.6950",0,0,0,0,0,0,0,0.5
"579","3_CHOYP_LOC100372020.1.1|m.59998",0,0,0,0,0,0,0.5,0
"580","3_CHOYP_LOC100375776.1.3|m.8907",0,0,0,0,0,0.5,0,0
"581","3_CHOYP_LOC100485604.1.1|m.45268",0,0.5,0,0,0,0,0,0
"582","3_CHOYP_LOC100649375.1.1|m.21222",0,0,0,0,0.5,0,0,0
"583","3_CHOYP_LOC100651687.1.1|m.39884",0,0.5,0,0,0,0,0,0
"584","3_CHOYP_LOC100709617.1.1|m.10644",1.5,0.5,0,0,0,0,0,0
"585","3_CHOYP_MSH2.1.1|m.18340",0,0,0,0.5,0,0,0,0
"586","3_CHOYP_NUFIP1.1.1|m.8979",0,0,0.5,0,0,0,0,0
"587","3_CHOYP_TRPM5.1.2|m.59669",0,0,0,0,0,0,0,0.5
"588","3_CHOYP_UTP20.2.4|m.1508",0,0,0,0,0,0,0,0.5
"589","3_CHOYP_BRAFLDRAFT_75707.1.1|m.8533",0,0.5,0,0,0,0,0,0
"590","3_CHOYP_BRAFLDRAFT_81321.6.10|m.48025",0,0,0,0,0.5,0,0,0
"591","3_CHOYP_CF106.1.1|m.14354",0,0,0,0.5,0,0,0,0
"592","3_CHOYP_FREM2.1.1|m.31430",0,0.5,0,0,0,0,0,0
"593","3_CHOYP_GLOD5.1.1|m.25831",0.5,0,0,0,0,0,0.5,0
"594","3_CHOYP_LOC100498109.3.3|m.55841",0.5,0.5,0,0,0,0,0,0
"595","3_CHOYP_LOC100555755.1.1|m.58711",0,0,0,0,0,0,0.5,0
"596","3_CHOYP_LOC100559885.1.1|m.50207",0,0,0,0,0,0,0,0.5
"597","3_CHOYP_LOC100575377.1.10|m.10592",0,0,0.5,0,0,0,0,0
"598","3_CHOYP_LOC100636340.4.4|m.50991",0,0,0,0,0,0.5,0,0
"599","3_CHOYP_LOC100721584.1.1|m.52602",0,0,0,0,0.5,0,0,0
"600","3_CHOYP_LOC101078914.1.1|m.34199",0.5,0,0.5,0,0,0,0,0
"601","3_CHOYP_LOC567820.1.1|m.51203",0,0,0,0,0,0.5,0,0
"602","3_CHOYP_LOC591441.1.1|m.19965",0,0,0,0,0,0.5,0,0
"603","3_CHOYP_MABP1.1.2|m.21698",0.5,0,0.5,0,0,0,0,0
"604","3_CHOYP_MET23.1.1|m.14359",0,0.5,0,0,0,0,0,0
